time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6600000000000003,0.00877070952643,-0.0128291823069,10.4121162476,6.25451831045,6.27724801873,0.0,0.0384193820612,-0.0765753695769,1.15810853327,-0.0432417103971,0.040456770588,0.0,399.32236419092635,401.1367095166103,401.64719295053607,401.20623855190473
0.7200000000000003,0.0112131198983,-0.0181541958456,10.4890049383,6.25212079064,6.27991723871,0.0,0.0426761723846,-0.101225330804,1.40456961986,-0.0340918276081,0.0515244911024,0.0,482.43150922801857,483.2673219793635,481.9489054471199,482.63920172095095
0.7800000000000004,0.0138340698368,-0.0249321081603,10.5780087502,6.24996070811,6.28292671718,0.0,0.0443507803652,-0.12493111436,1.56201445748,-0.040122646449,0.0472754908362,0.0,456.5053229795184,456.1676926763013,457.535461835382,457.0545622487905
0.8400000000000004,0.0164894883878,-0.0331257333199,10.6747775819,6.24728984038,0.00261003119482,0.0,0.0438713827067,-0.148442951974,1.66346062094,-0.0551857947683,0.0488588333885,0.0,439.3042933490326,439.43696936770596,441.05269729781674,439.80574728953127
0.9000000000000005,0.0190503701952,-0.042855958814,10.7794740809,6.24350085585,0.00571058968121,0.0,0.0411556621643,-0.176274335408,1.82615945429,-0.0880881533093,0.0567848204046,0.0,458.45212660901,459.0830294605005,460.93089433346574,458.3203067414851
0.9600000000000005,0.0213938516238,-0.0542377906756,10.8911673796,6.23800294685,0.00932765944297,0.0,0.0366170551228,-0.203641138444,1.89680889377,-0.0998702180762,0.0664952048738,0.0,430.31334302555814,431.1371864810854,431.75194595580615,430.74937775064456
1.0200000000000005,0.0233894228333,-0.0673825758102,11.0072997995,6.23188371298,0.0132664238188,0.0,0.0295118055139,-0.235109625386,1.97410520589,-0.106594367746,0.0638922037225,0.0,433.24742177145157,433.0318347699156,434.049532622357,433.4755529670272
1.0800000000000005,0.0247868413861,-0.0828903193884,11.1347439422,6.22520216977,0.017185449233,0.0,0.0165660483133,-0.282643235927,2.27342718833,-0.12316736196,0.0680233213446,0.0,499.90497482110464,500.2085135029471,500.76467085207383,499.5480831698906
1.1400000000000006,0.0253345919749,-0.101321425382,11.2782605105,6.21733771872,0.0218463067954,0.0,0.00116038562688,-0.332618777649,2.5098948814,-0.155664728177,0.0921400924599,0.0,483.0333824841603,484.85267797081445,484.31679026351253,481.85139355206087
1.2000000000000006,0.0249411823617,-0.122645447805,11.4313796188,6.20826248832,0.0275625561552,0.0,-0.0148314953771,-0.379084654225,2.59380100413,-0.143645931956,0.100889883024,0.0,438.19283757955975,438.92740289473375,437.9669462542426,438.9434263894858
1.2600000000000007,0.0235708039333,-0.146672039071,11.5860449745,6.19936621566,0.0334524384476,0.0,-0.0313439280177,-0.422527283783,2.56170083407,-0.159640370556,0.0920708490209,0.0,400.8129192163235,400.0200203524258,401.26379091127404,399.78559554321004
1.3200000000000007,0.0209051509584,-0.173971188419,11.7447654689,6.18972672059,0.0386365421345,0.0,-0.0581021652329,-0.488484664415,2.728464066,-0.162772997088,0.0715702930401,0.0,465.5418451687007,463.9406873013564,465.0783644244968,464.8096411057701
1.3800000000000008,0.0166324452679,-0.205179077128,11.9106621802,6.17988558867,0.0427603247588,0.0,-0.0847281330537,-0.55272044919,2.80111764475,-0.16663111511,0.062342071427,0.0,437.6290677305801,436.86390372525676,436.3276489816436,435.97919679554786
1.4400000000000008,0.0106609128032,-0.240488380693,12.081378098,6.16988295124,0.0461861622628,0.0,-0.114675891689,-0.625233944155,2.88904139631,-0.166869894521,0.0437242788948,0.0,443.290266485086,441.75991205125445,442.01606162817325,441.96964727087175
1.5000000000000009,0.00294617894956,-0.280058497792,12.2548055136,6.15966748011,0.0485976574515,0.0,-0.142703005396,-0.694653850834,2.89171886786,-0.178068054581,0.0319786153447,0.0,416.3653868309301,415.3374363143352,414.9505075920975,413.9360098178604
1.560000000000001,-0.0068026877978,-0.324774406833,12.4346838444,6.14899227438,0.0503283646494,0.0,-0.182448563557,-0.797070071043,3.103450124,-0.17762624316,0.0216985319623,0.0,482.08308512301966,481.3058514029482,480.6084018737359,480.6139599022759
1.620000000000001,-0.0188002017775,-0.37542109804,12.6237965596,6.13906611214,0.0512249952766,0.0,-0.217570843502,-0.89215230454,3.19983702265,-0.148266434361,-0.00412017452972,0.0,448.2952516123677,446.19227689337913,447.0907278474408,449.44982260969726
1.680000000000001,-0.03275046406,-0.431496529073,12.8154203849,6.12983061152,0.0515320877687,0.0,-0.247444177024,-0.977806946768,3.18749063367,-0.168705973252,0.0191018393083,0.0,411.88666729620087,413.9353570393091,414.2075876180624,412.381254415131
1.740000000000001,-0.048602494294,-0.493173466969,13.008178648,6.12028422639,0.052165813636,0.0,-0.281043095563,-1.07899491508,3.23742487568,-0.144722268045,-0.0179714612282,0.0,436.87361369753035,433.7712808981586,432.1451660995683,434.13690958481766
1.8000000000000012,-0.0668416586352,-0.562255623139,13.2108523034,6.11196287685,0.0514775854926,0.0,-0.326769992858,-1.22469636129,3.51726200302,-0.128758715793,-0.000897815945751,0.0,503.3517354328387,504.5859522024642,504.20133011271633,505.33784437109136
1.8600000000000012,-0.0874590496398,-0.639122007481,13.4235491257,6.1045278397,0.0514456003799,0.0,-0.360460566516,-1.33821114408,3.57224528559,-0.115670759445,0.000186639060768,0.0,438.7573981885155,438.84744061436044,438.6100370913526,439.6814648652288
1.9200000000000013,-0.109999447958,-0.722599064441,13.6376210361,6.09757148562,0.052241624605,0.0,-0.390927410159,-1.44496588379,3.56331371654,-0.116481147293,0.0313400412947,0.0,417.1852505090759,419.8967854159026,418.78856314762544,418.70513523950495
1.9800000000000013,-0.134370545873,-0.812547357919,13.8508165617,6.09048135896,0.0540770874245,0.0,-0.421602297621,-1.55392251441,3.54305084232,-0.121774089923,0.029049622315,0.0,415.58694905956236,415.386507911036,415.1344688795943,414.6560707885157
2.0400000000000014,-0.160778374211,-0.909742284601,14.0657330703,6.0832569864,0.0554851389456,0.0,-0.458802599718,-1.68658150507,3.62031360985,-0.117804367004,0.00893213919125,0.0,449.04215395621014,447.4071789450493,447.1757459923194,447.48604143149487
2.1000000000000014,-0.189414754956,-1.01494432637,14.2847547867,6.07569437036,0.0562032720891,0.0,-0.495790350985,-1.82081424994,3.67993803533,-0.152568934751,0.0174392229188,0.0,442.892355624657,443.591422080598,444.6875767439561,441.81491682682986
2.1600000000000015,-0.220242655198,-1.1281991124,14.5065516629,6.06631089912,0.0571839320557,0.0,-0.531890646797,-1.95517882804,3.71284549326,-0.165395526222,0.0140594855353,0.0,435.0575174222842,434.7743387317997,436.9399063330684,435.8453434124642
2.2200000000000015,-0.253325125226,-1.24996394544,14.7314698539,6.05694673329,0.0576769214263,0.0,-0.570908987778,-2.1045356909,3.78379862698,-0.141999260311,-0.00725631722648,0.0,450.94545208651635,449.22008098344816,446.9707889116956,448.8502946952322
2.2800000000000016,-0.288785730073,-1.38099827614,14.9611151235,6.04879238691,0.0577138555309,0.0,-0.611070395838,-2.26404375237,3.87035828691,-0.125892712512,0.0129557958224,0.0,454.7018599350885,456.3183468122938,454.42170636369434,455.6943114428655
2.3400000000000016,-0.326661486226,-1.52177276286,15.1959021902,6.04084246922,0.0587839779899,0.0,-0.651525734088,-2.42914124766,3.95517296251,-0.15090590895,0.0261444917189,0.0,456.2245614680249,457.2764104943318,456.6505867446418,454.6345250715248
2.4000000000000017,-0.366784964874,-1.67178802316,15.4323550077,6.03289585974,0.0607795607862,0.0,-0.686077535646,-2.57209839259,3.92630491972,-0.109699531127,0.0446377135223,0.0,419.11307771242275,420.7180043884202,419.0265352926782,422.57529333402056
2.4600000000000017,-0.409132343917,-1.83097306855,15.6687988054,6.02618180176,0.0640495609916,0.0,-0.725771177066,-2.73466437183,3.95464641534,-0.116709043751,0.0691934969533,0.0,438.98778026303256,441.02280985624174,440.7046396188327,440.1135424717502
2.520000000000002,-0.453940470999,-2.00009629833,15.9070707416,6.01934084031,0.0681729530284,0.0,-0.768206800808,-2.90339272878,3.98718044292,-0.109115222181,0.067766124676,0.0,442.78698152774734,442.6731155534696,442.4613019158753,443.07444424649793
2.580000000000002,-0.501364899533,-2.1794465356,16.1471096661,6.01262654927,0.072462873984,0.0,-0.812982129997,-3.07553962514,4.01355181076,-0.118160434426,0.0780745439776,0.0,442.41046668269865,443.2624365792551,441.5239095615946,440.7656576437356
2.640000000000002,-0.55171930851,-2.36984648446,16.3907608237,6.0059275437,0.0773663407049,0.0,-0.865956273005,-3.27172373072,4.10723656742,-0.1010729323,0.0881705891935,0.0,464.5453419944048,465.34147444959916,464.1644942181332,465.49307695312206
2.700000000000002,-0.605369265096,-2.57220401939,16.6401009664,5.99962757567,0.0823920155527,0.0,-0.922869187096,-3.47405022166,4.20314740314,-0.114303917099,0.0730417086032,0.0,467.7267304266905,466.5521406591572,468.4118092946268,467.37248308611885
2.760000000000002,-0.661996124407,-2.78502292286,16.8888900878,5.99326324752,0.0871556344927,0.0,-0.965053484746,-3.62054388667,4.08981614279,-0.0932978761624,0.0897611738294,0.0,397.42240913499586,398.95794469493103,398.8387958332315,400.74154268559715
2.820000000000002,-0.721702001903,-3.00827952,17.1359716141,5.98757859493,0.0925409306307,0.0,-1.02563337638,-3.82183201709,4.14542047996,-0.0978038189497,0.0897424654569,0.0,457.4337324349431,457.43872159710764,456.65191524308364,456.28491170524796
2.880000000000002,-0.785168339172,-3.24379568033,17.386489404,5.98172604,0.0984150954209,0.0,-1.0904263991,-4.02920960444,4.20428724136,-0.0970255582102,0.110590607141,0.0,459.05832603526056,460.7175738666186,459.6717443173636,459.7256220431959
2.940000000000002,-0.852451586634,-3.49131040263,17.6386105753,5.97588255418,0.105367245232,0.0,-1.15293609681,-4.22181427887,4.19913096091,-0.0981328187823,0.124747335273,0.0,440.13630526393393,441.31858751841014,440.9297043938975,440.8300020007758
3.000000000000002,-0.92376861639,-3.75093835529,17.8917035183,5.97023825304,0.113650483767,0.0,-1.22501603988,-4.43294457132,4.23641088535,-0.0869897101714,0.156331069663,0.0,454.5314429008917,457.07242560451084,456.19208777295614,457.0738313482506
3.0600000000000023,-0.999378966073,-4.02282451262,18.1452953243,5.96509778339,0.124221609642,0.0,-1.29619342919,-4.63041104249,4.21600989014,-0.0831675169599,0.199977422273,0.0,436.6627012792859,440.31779809571856,439.5642325020652,439.87478834525166
3.1200000000000023,-1.07991839704,-4.30781327951,18.4010370174,5.95981327189,0.135932138187,0.0,-1.38959925031,-4.86957816996,4.30739890022,-0.100340059601,0.183261222013,0.0,477.0444950725843,475.8003087981776,478.0394372809467,476.7228684970349
3.1800000000000024,-1.16580565915,-4.60612963366,18.658714402,5.95401975998,0.14772353559,0.0,-1.47427331936,-5.07483092509,4.28108611915,-0.0899077772937,0.214750137129,0.0,440.6786219552258,443.3112009822486,440.6762910837974,441.5298649554503
3.2400000000000024,-1.25695345506,-4.91681086503,18.9144983121,5.94853496545,0.160890416486,0.0,-1.56506893797,-5.28170896163,4.24428279179,-0.0946058386694,0.22747798618,0.0,439.06125489935704,440.1641512643659,440.10521230685407,439.70898138248316
3.3000000000000025,-1.35435360937,-5.24117006154,19.171249214,5.9426218375,0.174178145573,0.0,-1.68284284121,-5.53066401474,4.31261415347,-0.107913548182,0.205393624585,0.0,476.33214474619746,474.6845735175148,477.2168607006779,476.1920676644447
3.3600000000000025,-1.45885968162,-5.58017714144,19.430744931,5.93597789073,0.186255777027,0.0,-1.80173809805,-5.77007394679,4.3359420991,-0.117062288645,0.191501834978,0.0,466.1138991095261,465.06430883128155,464.49951573969923,463.77101776142956
3.4200000000000026,-1.57049656252,-5.9332818753,19.6903511117,5.92868481793,0.197988561724,0.0,-1.92043123483,-6.00066598733,4.31646065747,-0.132506517195,0.202597442071,0.0,453.0357840259872,453.9635960250182,454.4018123112629,453.14856466851313
3.4800000000000026,-1.68970151314,-6.30077816246,19.9497233262,5.92170486639,0.210388685728,0.0,-2.054072917,-6.24975401456,4.3278366785,-0.0954511444245,0.213759980741,0.0,466.2840789747008,467.1950645408411,464.88189859835745,467.76472063080337
3.5400000000000027,-1.81679909872,-6.68277270956,20.2080502502,5.91605074667,0.223358903504,0.0,-2.18352566867,-6.48389036483,4.28197696338,-0.091909959271,0.220593439192,0.0,450.0503829747212,450.6486838611928,450.5761626665125,450.8550296762255
3.6000000000000028,-1.95221823725,-7.07946013795,20.4648185451,5.91025712073,0.23620430748,0.0,-2.33148405269,-6.7394400338,4.27553614402,-0.108014376043,0.196122393801,0.0,465.7790890643255,463.90336795201586,468.44795896792687,467.18609645657654
3.660000000000003,-2.09632500092,-7.490985705,20.7194187797,5.9040805083,0.248228142687,0.0,-2.47296036838,-6.9786313827,4.21000420476,-0.0943625215983,0.20779784572,0.0,449.83069476294526,450.8139813254254,448.3228264547396,449.4217722930278
3.720000000000003,-2.24755206634,-7.91472310536,20.9642296877,5.89809501219,0.260757111704,0.0,-2.56880308067,-7.14680134893,3.95048521824,-0.113634313343,0.210775348784,0.0,378.98685659557583,379.32414608445845,380.39584288844253,378.53450171740735
3.780000000000003,-2.40620973689,-8.35083120119,21.1986612027,5.89163856435,0.273963257567,0.0,-2.72072057961,-7.39072445836,3.86270869721,-0.0976833327761,0.234167634388,0.0,445.2389027413228,447.1961106988746,442.5725937043917,443.8735050099919
3.840000000000003,-2.57346430557,-8.80072734441,21.4252586177,5.88599775675,0.288490784743,0.0,-2.85542661552,-7.60650042924,3.68986414288,-0.0875367443599,0.25455079208,0.0,415.4068819018258,417.2531821992819,416.09046439574723,416.9698736028986
3.900000000000003,-2.74984005758,-9.26478409936,21.6439045134,5.88075111651,0.30360448197,0.0,-3.02484820134,-7.86255236222,3.59700412019,-0.0872592917383,0.245983984335,0.0,448.14905370771396,447.51507954359386,447.51604308451425,447.53235686630086
3.960000000000003,-2.93637914044,-9.74403594788,21.8560778563,5.87599630824,0.318357821228,0.0,-3.19414219126,-8.11305262901,3.47424833838,-0.0667392952037,0.245698715745,0.0,440.59244500745825,440.6299567704593,438.81504747657505,440.5103193151112
4.020000000000002,-3.13465575868,-10.2400635514,22.0644363011,5.8718684822,0.33252874071,0.0,-3.41608734506,-8.4214179704,3.46893847783,-0.0732653863529,0.199161673528,0.0,485.70430173315634,482.24891872604087,484.28222555184294,483.7878066088461
4.080000000000001,-3.34552143234,-10.7535951615,22.2696582794,5.86720114852,0.344066247419,0.0,-3.61351570293,-8.69679646184,3.3703185788,-0.0888549052548,0.172780422228,0.0,457.62072200600403,455.5496761632799,457.1866699292349,455.9377617074539
4.14,-3.56925369999,-11.2847446634,22.4708942227,5.86157667377,0.354626558037,0.0,-3.84476883465,-9.00858276819,3.33545443381,-0.105937142249,0.181772123733,0.0,482.56853122463576,483.27401868424613,482.4289857445317,481.130227594789
4.199999999999998,-3.80624926885,-11.8338906162,22.6678400162,5.85577682059,0.365244387071,0.0,-4.05567172608,-9.29685810722,3.22767979677,-0.0826496921621,0.165027023307,0.0,463.01103476370287,461.72001039279866,460.61688939822,462.44750128368844
4.259999999999997,-4.05430297329,-12.3986017641,22.8539305495,5.85105946587,0.375351394838,0.0,-4.21348771501,-9.52777706746,2.97472764484,-0.0715918535567,0.174534175728,0.0,410.5064478677193,411.37909841640817,410.68609826689993,411.6605464500068
4.319999999999996,-4.31489200171,-12.9804499018,23.0314091591,5.84693711466,0.386311545659,0.0,-4.47327537213,-9.86746594289,2.93883057723,-0.0634843876037,0.195318312109,0.0,492.16982946000644,493.734430970134,492.4678143401276,493.0642264887697
4.379999999999995,-4.58909678634,-13.580599513,23.2016625707,5.8435507676,0.397760356993,0.0,-4.66759678833,-10.1382899829,2.73509267971,-0.0451537856113,0.179818470327,0.0,438.0788677636011,436.82357620301275,437.99035011396546,439.51041752117413
4.439999999999993,-4.87595660504,-14.1980184924,23.3612839806,5.84035589605,0.408750361584,0.0,-4.89497614854,-10.4429537433,2.58396354678,-0.0789386676777,0.189131050715,0.0,459.7296301771042,460.4982942594043,462.9798167159857,460.31098351121335
4.499999999999992,-5.17781938943,-14.8350728912,23.5140659411,5.83612632019,0.420748558766,0.0,-5.16755451232,-10.7925971412,2.50619057894,-0.0574553071929,0.215724693206,0.0,490.2582675983791,492.2650676369806,490.75386181414353,492.3429361562215
4.559999999999991,-5.49687879471,-15.4939021375,23.66315121,5.83269990452,0.434181173573,0.0,-5.46821577255,-11.1685877131,2.46029371948,-0.0564193923986,0.236543386821,0.0,507.57348212139743,509.1081013475003,508.3184314083907,508.3908964768035
4.6199999999999894,-5.83239006984,-16.1737628253,23.8056187793,5.8291628385,0.448601205531,0.0,-5.71616171192,-11.4940712923,2.2864739048,-0.0645651256968,0.246990981267,0.0,470.0946033721646,470.9577621835793,470.59303121337285,469.9596114414052
4.679999999999988,-6.18307604919,-16.8734332206,23.9375163086,5.82496165152,0.463115858036,0.0,-5.97398923624,-11.8289276979,2.10774705804,-0.0841032926117,0.229111016794,0.0,473.71291940962544,472.3898089695034,475.91942209306904,474.4175297632676
4.739999999999987,-6.54705752993,-17.5913148202,24.0541198795,5.81964619116,0.476738400083,0.0,-6.15950705123,-12.1017012644,1.77782546647,-0.0995466442422,0.222555387875,0.0,421.1928119408622,420.67955091931907,421.585701340355,420.2414660806992
4.799999999999986,-6.92530939002,-18.32839193,24.1558075262,5.81445996221,0.49079894677,0.0,-6.44922562671,-12.4681861466,1.60879550332,-0.0683453110182,0.251092603517,0.0,486.4368374976376,488.6182800850589,486.2784628359046,488.6050644154501
4.859999999999984,-7.32061253615,-19.0872469992,24.2460771327,5.81036114739,0.506533653793,0.0,-6.72804313731,-12.8277455857,1.39744091714,-0.0682502267745,0.278328250416,0.0,477.20943782129274,479.34748596303456,480.02012365608203,480.0242076362979
4.919999999999983,-7.73356521101,-19.8684999255,24.3244006451,5.80675740085,0.52342993037,0.0,-7.03746692791,-13.2146374889,1.21005572085,-0.0473375703783,0.287449379115,0.0,494.97429638141654,495.7165919888271,494.31135974087556,495.8483480141746
4.979999999999982,-8.16202246979,-20.6706118708,24.3860079004,5.80403088818,0.540140915689,0.0,-7.24530717196,-13.5238987045,0.841897063871,-0.041898186252,0.247240799912,0.0,433.1228385897728,429.8051215635642,432.5146824845464,432.9714969620481
5.0399999999999805,-8.60348976547,-21.4918713381,24.4257418433,5.80167266813,0.554440282898,0.0,-7.47098768706,-13.8529513652,0.480760899839,-0.0345641292713,0.207138173972,0.0,442.34323312687343,439.0821887633633,438.570811148177,439.17901349438574
